zr_conc,repeat_index,seed,reached_target,time_to_target_seconds,final_entities,steps_executed,simulated_time_seconds,prebound_fraction,effective_zr6_conc,effective_zr6_fraction_for_growth,effective_linker_conc,external_addition_activity,total_external_addition_channel_activity,legacy_external_addition_activity,free_zr6_addition_activity,free_linker_addition_activity,prebound_zr_bdc_addition_activity,distorted_chemistry_model,prebound_growth_attempts,prebound_growth_successes,prebound_growth_failures,prebound_entities_added,prebound_linkages_formed,prebound_free_growth_site_delta,prebound_ready_pair_delta,wall_seconds
32.0,11,41111,True,56.21169585925796,8,4802,56.21169585925796,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,418,383,35,766,766,3830,0,0.6992976665496826
32.0,12,41112,True,76.11682089056728,8,6573,76.11682089056728,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,522,471,51,942,942,4710,0,0.9448957443237305
32.0,13,41113,True,78.17868229384696,8,6973,78.17868229384696,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,602,551,51,1102,1102,5510,0,1.0057995319366455
32.0,14,41114,True,265.2289882482002,9,23443,265.2289882482002,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,2024,1882,142,3764,3764,18820,0,3.441147804260254
32.0,15,41115,True,11.294698240894526,9,962,11.294698240894526,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,89,83,6,166,166,830,0,0.15553975105285645
32.0,16,41116,True,20.48604206454004,9,1798,20.48604206454004,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,147,135,12,270,270,1350,0,0.2600126266479492
32.0,17,41117,True,4.90799445687476,8,456,4.90799445687476,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,41,38,3,76,76,380,0,0.06964421272277832
32.0,18,41118,True,193.6681715708215,8,16929,193.6681715708215,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,1384,1276,108,2552,2552,12760,0,2.4098801612854004
32.0,19,41119,True,346.82308411513367,8,30425,346.82308411513367,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,2580,2379,201,4758,4758,23790,0,4.554399013519287
32.0,20,41120,True,38.05773675710039,8,3137,38.05773675710039,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,257,237,20,474,474,2370,0,0.44058775901794434
32.0,21,41121,True,28.75941411674473,8,2503,28.75941411674473,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,195,180,15,360,360,1800,0,0.3574514389038086
32.0,22,41122,True,121.55138723979283,8,10336,121.55138723979283,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,879,821,58,1642,1642,8210,0,1.5032782554626465
32.0,23,41123,True,15.095691704752433,8,1445,15.095691704752433,0.3871329173466499,5.204289027551117,0.9758041926658345,2.4514683306134004,0.7733293404494734,1.8433351739652795,0.7733293404494734,0.9758041926658345,0.6128670826533501,0.25466389864609495,multisite_first_binding_only,138,132,6,264,264,1320,0,0.21920037269592285
40.0,0,41200,True,1066.4622194068304,8,88977,1066.4622194068304,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,7533,7044,489,14088,14088,70440,0,13.408830404281616
40.0,1,41201,True,295.9860664405109,8,24741,295.9860664405109,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,2087,1962,125,3924,3924,19620,0,3.5547080039978027
40.0,2,41202,True,127.11767343472138,8,10410,127.11767343472138,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,840,791,49,1582,1582,7910,0,1.4595510959625244
40.0,3,41203,True,17.726987015176196,8,1404,17.726987015176196,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,105,97,8,194,194,970,0,0.19360995292663574
40.0,4,41204,True,33.90066702638929,8,2802,33.90066702638929,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,234,220,14,440,440,2200,0,0.39826464653015137
40.0,5,41205,True,28.074597538469643,8,2506,28.074597538469643,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,237,224,13,448,448,2240,0,0.37600064277648926
40.0,6,41206,True,192.82337660269752,8,16206,192.82337660269752,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,1396,1315,81,2630,2630,13150,0,2.395555257797241
40.0,7,41207,True,0.554642859731637,8,41,0.554642859731637,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,6,4,2,8,8,40,0,0.012799739837646484
40.0,8,41208,True,62.88209677613851,8,5490,62.88209677613851,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,464,433,31,866,866,4330,0,0.7973785400390625
40.0,9,41209,True,770.0162699797899,8,64223,770.0162699797899,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,5399,5032,367,10064,10064,50320,0,9.796091794967651
40.0,10,41210,True,58.007943833691776,9,5105,58.007943833691776,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,472,438,34,876,876,4380,0,0.7710230350494385
40.0,11,41211,True,50.21356835975985,8,4273,50.21356835975985,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,354,326,28,652,652,3260,0,0.5979909896850586
40.0,12,41212,True,753.9285670988394,8,63616,753.9285670988394,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,5396,5017,379,10034,10034,50170,0,9.764989852905273
40.0,13,41213,True,345.0607339791781,8,28687,345.0607339791781,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,2463,2297,166,4594,4594,22970,0,4.2635178565979
40.0,14,41214,True,287.6566634807953,8,23968,287.6566634807953,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,2084,1944,140,3888,3888,19440,0,3.6242401599884033
40.0,15,41215,True,89.57549705851937,8,7486,89.57549705851937,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,640,597,43,1194,1194,5970,0,1.1250832080841064
40.0,16,41216,True,281.95234462212017,9,23703,281.95234462212017,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,2008,1878,130,3756,3756,18780,0,3.485506296157837
40.0,17,41217,True,42.751661929470586,8,3751,42.751661929470586,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,333,308,25,616,616,3080,0,0.5602397918701172
40.0,18,41218,True,28.192410219909778,8,2248,28.192410219909778,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,180,172,8,344,344,1720,0,0.3082880973815918
40.0,19,41219,True,100.96085835066853,8,8701,100.96085835066853,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,776,731,45,1462,1462,7310,0,1.3455162048339844
40.0,20,41220,True,189.2795852055651,9,15779,189.2795852055651,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,1339,1255,84,2510,2510,12550,0,2.326578140258789
40.0,21,41221,True,133.03432994337953,8,11358,133.03432994337953,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,948,884,64,1768,1768,8840,0,1.863016128540039
40.0,22,41222,True,10.763868134497418,8,869,10.763868134497418,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,68,64,4,128,128,640,0,0.1213221549987793
40.0,23,41223,True,189.68323827674504,9,16186,189.68323827674504,0.441570459657896,6.519476513447368,0.9779214770171052,2.233718161368416,0.7389859544682384,1.7713750173853657,0.7389859544682384,0.9779214770171052,0.558429540342104,0.23502400002615662,multisite_first_binding_only,1395,1291,104,2582,2582,12910,0,2.6680080890655518
48.0,0,41300,True,871.0337815595822,8,70992,871.0337815595822,0.48718873150372677,7.837603756165424,0.979700469520678,2.051245073985093,0.7088028220325405,1.7106683023190756,0.7088028220325405,0.979700469520678,0.5128112684962732,0.2181565643021244,multisite_first_binding_only,5990,5682,308,11364,11364,56820,0,10.744943857192993
48.0,1,41301,True,1331.0951085939867,8,107107,1331.0951085939867,0.48718873150372677,7.837603756165424,0.979700469520678,2.051245073985093,0.7088028220325405,1.7106683023190756,0.7088028220325405,0.979700469520678,0.5128112684962732,0.2181565643021244,multisite_first_binding_only,9045,8511,534,17022,17022,85110,0,16.438438415527344
