zr_conc,repeat_index,seed,reached_target,time_to_target_seconds,final_entities,steps_executed,simulated_time_seconds,prebound_fraction,effective_zr6_conc,effective_zr6_fraction_for_growth,effective_linker_conc,external_addition_activity,total_external_addition_channel_activity,legacy_external_addition_activity,free_zr6_addition_activity,free_linker_addition_activity,prebound_zr_btb_addition_activity,distorted_chemistry_model,prebound_growth_attempts,prebound_growth_successes,prebound_growth_failures,prebound_entities_added,prebound_linkages_formed,prebound_free_growth_site_delta,prebound_ready_pair_delta,wall_seconds
3.38305,0,41000,True,655.621854354197,8,76476,655.621854354197,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,1466,1466,0,2932,2932,16126,0,8.328763246536255
3.38305,1,41001,True,42.1697008203912,8,8238,42.1697008203912,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,108,108,0,216,216,1188,0,0.6168625354766846
3.38305,2,41002,True,215.39269433985635,8,33625,215.39269433985635,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,504,504,0,1008,1008,5544,0,2.860102891921997
3.38305,3,41003,True,306.9284779084447,8,38514,306.9284779084447,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,741,741,0,1482,1482,8151,0,3.791616678237915
3.38305,4,41004,True,13.317211541133876,8,28485,13.317211541133876,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,83,83,0,166,166,913,0,0.8010337352752686
3.38305,5,41005,True,119.83934695488865,9,38532,119.83934695488865,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,332,332,0,664,664,3652,0,2.0414674282073975
3.38305,6,41006,True,76.3425127131927,8,9136,76.3425127131927,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,165,165,0,330,330,1815,0,0.8910613059997559
3.38305,7,41007,True,51.96742171945866,8,21065,51.96742171945866,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,155,155,0,310,310,1705,0,0.9746890068054199
3.38305,8,41008,True,110.87155007348167,8,13988,110.87155007348167,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,262,262,0,524,524,2882,0,1.38411283493042
3.38305,9,41009,True,230.51070601146495,8,25503,230.51070601146495,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,514,513,1,1026,1026,5643,0,2.7804269790649414
3.38305,10,41010,True,50.392390698838135,8,41988,50.392390698838135,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,176,176,0,352,352,1936,0,1.4753599166870117
3.38305,11,41011,True,303.88536403662175,8,40335,303.88536403662175,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,694,694,0,1388,1388,7634,0,3.7722339630126953
3.38305,12,41012,True,33.81467798574758,8,9656,33.81467798574758,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,87,87,0,174,174,957,0,0.5630791187286377
3.38305,13,41013,True,71.14981733223512,8,13203,71.14981733223512,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,182,182,0,364,364,2002,0,0.9990222454071045
3.38305,14,41014,True,46.164305609671295,8,6636,46.164305609671295,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,109,109,0,218,218,1199,0,0.585486650466919
3.38305,15,41015,True,106.98698430094532,8,14349,106.98698430094532,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,236,236,0,472,472,2596,0,1.3389959335327148
3.38305,16,41016,True,255.16080923218144,8,29864,255.16080923218144,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,597,596,1,1192,1192,6556,0,3.043154239654541
3.38305,17,41017,True,169.68071396462062,8,30052,169.68071396462062,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,428,427,1,854,854,4697,0,2.2896695137023926
3.38305,18,41018,True,274.3572238923364,8,29422,274.3572238923364,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,612,612,0,1224,1224,6732,0,3.244750499725342
3.38305,19,41019,True,32.41303322274498,8,3831,32.41303322274498,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,74,74,0,148,148,814,0,0.3817861080169678
3.38305,20,41020,True,195.89662933132294,8,28660,195.89662933132294,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,479,478,1,956,956,5258,0,2.508288860321045
3.38305,21,41021,True,94.198751441111,8,10754,94.198751441111,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,234,234,0,468,468,2574,0,1.1511073112487793
3.38305,22,41022,True,31.45274814506671,8,12965,31.45274814506671,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,93,92,1,184,184,1012,0,0.6506710052490234
3.38305,23,41023,True,54.436952658238,8,7300,54.436952658238,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,119,119,0,238,238,1309,0,0.6705243587493896
22.758707,0,41100,True,298.0604768599595,8,42089,298.0604768599595,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,708,708,0,1416,1416,7788,0,3.994415044784546
22.758707,1,41101,True,98.36829110905133,8,10550,98.36829110905133,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,224,224,0,448,448,2464,0,1.1876068115234375
22.758707,2,41102,True,64.98111807083733,8,10792,64.98111807083733,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,159,159,0,318,318,1749,0,0.875373363494873
22.758707,3,41103,True,50.16470126651099,8,30718,50.16470126651099,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,151,150,1,300,300,1650,0,1.204986810684204
22.758707,4,41104,True,34.37247867083929,8,45081,34.37247867083929,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,139,139,0,278,278,1529,0,1.4618911743164062
22.758707,5,41105,True,374.8070511651591,8,47685,374.8070511651591,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,869,868,1,1736,1736,9548,0,4.77391242980957
22.758707,6,41106,True,334.80352359984045,8,43940,334.80352359984045,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,791,791,0,1582,1582,8701,0,4.51884651184082
22.758707,7,41107,True,66.52541397540521,8,9760,66.52541397540521,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,163,163,0,326,326,1793,0,0.943356990814209
22.758707,8,41108,True,368.8621164668476,9,44227,368.8621164668476,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,857,857,0,1714,1714,9427,0,4.713632345199585
22.758707,9,41109,True,26.029116953383596,8,7953,26.029116953383596,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,53,52,1,104,104,572,0,0.43898653984069824
22.758707,10,41110,True,104.10043255563676,8,11827,104.10043255563676,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,238,238,0,476,476,2618,0,1.5167429447174072
22.758707,11,41111,True,65.44043593249366,8,16319,65.44043593249366,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,157,157,0,314,314,1727,0,1.2132198810577393
22.758707,12,41112,True,214.40381031558059,8,26292,214.40381031558059,0.03865581303924074,3.764683648083349,0.9925037432267173,8.485669777000187,0.9767997256796291,2.04018534543685,0.9767997256796291,0.9925037432267173,0.9613441869607593,0.08633741524937347,multisite_first_binding_only,507,506,1,1012,1012,5566,0,2.7710087299346924
