zr_mM,free_zr6_mM,free_btb_mM,prebound_attempts,prebound_successes,prebound_failures,prebound_success_rate,prebound_metal_site_success_rate,prebound_linker_site_success_rate,reach_fraction
3.3830513,0.5594722825325625,8.77444479039075,707.8333333333334,591.6666666666666,116.16666666666669,0.8358841535201318,0.8505678421996413,0.8146762589928058,1.0
6.766102599,1.118995840893738,8.722624892724854,884.2916666666666,749.4583333333334,134.83333333333334,0.8475239127361825,0.8668182556439824,0.8208553148501515,1.0
13.5322052,2.238193240277154,8.62078848332585,505.3333333333333,408.0,97.33333333333331,0.8073878627968338,0.8069190600522194,0.8081915846016116,1.0
27.0644104,4.477165458287406,8.424044699448867,700.2916666666666,578.0833333333334,122.20833333333331,0.8254893794252396,0.8331357439241257,0.8139117427075542,1.0
54.12882079,8.957245151393783,8.056180236725401,996.125,853.75,142.375,0.8570711507089974,0.8815742651768557,0.8221387987012987,1.0
108.2576416,17.92475709563005,7.408681947560579,1142.625,974.25,168.375,0.8526419428946505,0.8761705934983597,0.8156314505535748,1.0
216.5152832,35.882120770059416,6.381762840713006,1979.2916666666667,1741.5833333333333,237.70833333333331,0.8799023219586131,0.9181175190424374,0.8177949709864604,1.0
