zr_mM,median_time,mean_time,mean_steps_channel,prebound_fraction,attempts,successes,failures,success_rate,failure_rate,delta_sites_per_success,free_zr6_activity,free_linker_activity,prebound_activity,total_activity,legacy_activity,effective_linker_conc,effective_zr6_conc,median_time_to_8,mean_time_to_8,mean_steps_seed,free_zr6_conc,free_linker_conc,seed_feature_zr2_l,seed_feature_zr_l,seed_wait_zr2_l_relative,seed_wait_zr_l_relative,runs,reached,success_pct,success_median_time_s,terminal_median_time_s,terminal_q1_s,terminal_q3_s,failed_cutoff_median_s,mean_final_entities
24.0,52.8523788267197,78.9681365259345,7215.166666666667,0.3210799322130391,630.0,574.4166666666666,55.583333333333336,0.9117724867724868,0.0882275132275132,10.000000000000002,0.9732433389822468,0.6789200677869609,0.2778003388629677,1.9299637456321757,0.8128680296795017,2.715680271147844,3.892973355928987,52.8523788267197,78.9681365259345,7215.166666666667,3.892973355928987,2.715680271147844,41.156790481741744,10.572070938800564,0.0242973270824805,0.0945888469523884,24,2,8.333333333333334,3027.7513349270994,1209841.5498550348,1209696.049002132,1210048.096236067,1209850.9774939455,3.458333333333333
32.0,66.16425837491262,107.19251570015726,9383.458333333334,0.3871329173466499,799.375,739.0416666666666,60.333333333333336,0.92452436799583,0.0754756320041699,10.000000000000002,0.9758041926658344,0.6128670826533501,0.2546638986460949,1.8433351739652797,0.7733293404494734,2.4514683306134004,5.204289027551117,66.16425837491262,107.19251570015726,9383.458333333334,5.204289027551117,2.4514683306134004,66.39709867459406,12.758149734400376,0.0150608990447143,0.0783812716434621,24,4,16.666666666666668,4895.894491293006,1236074.1076437405,1235979.1144564503,1236251.1057171351,1236128.6614601903,4.708333333333333
40.0,114.03926589269496,214.8585778155665,18022.08333333333,0.441570459657896,1531.5416666666667,1430.1666666666667,101.375,0.9338085262671056,0.0661914737328944,9.999999999999998,0.9779214770171052,0.558429540342104,0.2350240000261566,1.7713750173853655,0.7389859544682384,2.233718161368416,6.519476513447368,114.03926589269496,214.8585778155665,18022.08333333333,6.519476513447368,2.233718161368416,94.94100518784516,14.562673090702226,0.0105328566726405,0.0686687116967877,24,1,4.166666666666667,584.9756921888455,1261831.9086608626,1261713.8914983238,1261999.7693271593,1261842.0722452272,2.375
48.0,408.6391680737008,616.990726570039,49955.16666666666,0.4871887315037267,4201.041666666667,3966.875,234.16666666666663,0.9442598561864616,0.0557401438135383,10.0,0.979700469520678,0.5128112684962732,0.2181565643021244,1.7106683023190756,0.7088028220325405,2.051245073985093,7.837603756165424,408.6391680737008,616.990726570039,49955.16666666666,7.837603756165424,2.051245073985093,126.00394935464348,16.076846096681386,0.0079362591817297,0.0622012547726274,24,0,0.0,,1287052.9865075927,1286938.6589177223,1287206.2941167164,1287052.9865075927,1.5
64.0,957.0893720242808,1108.223743130222,84987.33333333333,0.5593061075766164,7020.666666666667,6713.916666666667,306.75,0.9563075681321812,0.0436924318678188,10.0,0.9825216841382308,0.4406938924233836,0.1907071047085695,1.613922681270184,0.6580207484367459,1.7627755696935343,10.48023129747446,957.0893720242808,1108.223743130222,84987.33333333333,10.48023129747446,1.7627755696935343,193.6148919512367,18.474295695925555,0.0051648919663259,0.0541292624335631,24,0,0.0,,1336143.1348112193,1335938.4310320152,1336311.3939199308,1336143.1348112193,1.75
