zr_conc,runs,reach_fraction_target,mean_time_to_target_seconds,std_time_to_target_seconds,median_time_to_target_seconds,mean_final_entities,mean_simulated_time_seconds,mean_steps_executed,mean_prebound_fraction,mean_prebound_growth_attempts,mean_prebound_growth_successes,mean_prebound_growth_failures,mean_prebound_entities_added,mean_prebound_linkages_formed,mean_prebound_free_growth_site_delta,mean_prebound_ready_pair_delta
0.1,8,1.0,287.5293914668558,225.84589749834586,321.7404781662442,100,287.5293914668558,286516.75,0.00017470016882820366,9.5,5.125,4.375,10.25,10.25,56.375,0
1.0,8,1.0,4.870562471075528,3.716452588699012,4.914480289537792,100,4.870562471075528,36467,0.0017443018772869642,11.75,6.125,5.625,12.25,12.25,67.375,0
6.0,8,1.0,0.3170229778398892,0.18860741660656605,0.27194481978833235,100,0.3170229778398892,6828.875,0.010376707469259326,12.25,6.75,5.5,13.5,13.5,74.25,0
24.0,8,1.0,0.06282460378801089,0.013287792555480585,0.06336412652798762,100,0.06282460378801089,2274.625,0.04027177752004497,19.375,9.5,9.875,19,19,104.5,0
