zr_conc,runs,reach_fraction_target,mean_time_to_target_seconds,std_time_to_target_seconds,median_time_to_target_seconds,mean_final_entities,mean_simulated_time_seconds,mean_steps_executed,mean_prebound_fraction,mean_prebound_growth_attempts,mean_prebound_growth_successes,mean_prebound_growth_failures,mean_prebound_entities_added,mean_prebound_linkages_formed,mean_prebound_free_growth_site_delta,mean_prebound_ready_pair_delta
3.38305,24,1.0,150.85912185882384,130.85455895141592,116.14961714371523,8.083333333333334,150.85912185882384,22460.541666666668,0.0059403990514164656,363.9583333333333,363.8333333333333,0.125,727.6666666666666,727.6666666666666,4002.1666666666665,0
6.7661,24,1.0,161.7634568122201,132.99868460561942,143.11091555248544,8.083333333333334,161.7634568122201,25199.583333333332,0.011811089274868824,380.6666666666667,380.2916666666667,0.375,760.5833333333334,760.5833333333334,4183.208333333333,0
13.53221,24,1.0,147.9065747554551,125.2194125337059,115.60642319074637,8.041666666666666,147.9065747554551,25782.083333333332,0.023348180566706494,351.125,350.6666666666667,0.4583333333333333,701.3333333333334,701.3333333333334,3857.3333333333335,0
27.06441,24,1.0,190.9064545709817,145.0615094512351,175.6897709360049,8.083333333333334,190.9064545709817,28529.333333333332,0.04563733673364625,452.4166666666667,452.25,0.16666666666666666,904.5,904.5,4974.75,0
54.12882,24,1.0,196.63534849371223,223.4770734187243,143.53558036205203,8.083333333333334,196.63534849371223,28155.291666666668,0.08731281642019625,455.7083333333333,455.4583333333333,0.25,910.9166666666666,910.9166666666666,5010.041666666667,0
108.25764,24,1.0,348.2791773507097,290.2041654491428,289.3423607595645,8.041666666666666,348.2791773507097,50049.416666666664,0.160668099581176,774.625,774.4583333333334,0.16666666666666666,1548.9166666666667,1548.9166666666667,8519.041666666666,0
216.51528,24,1.0,392.7308320661913,360.9247622800187,244.0581302973773,8,392.7308320661913,56398.791666666664,0.2770080858837029,829.2916666666666,829.0833333333334,0.20833333333333334,1658.1666666666667,1658.1666666666667,9119.916666666666,0
