zr_conc,runs,reach_fraction_target,mean_time_to_target_seconds,std_time_to_target_seconds,median_time_to_target_seconds,mean_final_entities,mean_simulated_time_seconds,mean_steps_executed,mean_prebound_fraction,mean_prebound_growth_attempts,mean_prebound_growth_successes,mean_prebound_growth_failures,mean_prebound_entities_added,mean_prebound_linkages_formed,mean_prebound_free_growth_site_delta,mean_prebound_ready_pair_delta
24.0,8,1.0,0.06469696235345485,0.021024664002592938,0.06710561170992685,100,0.06469696235345485,2212,0.04027177752004497,22.5,12.375,10.125,24.75,24.75,136.125,0
36.0,8,1.0,0.04302955884878896,0.014665254511054531,0.043072294661437735,100.125,0.04302955884878896,1717.125,0.05923182662129975,24.125,14.75,9.375,29.5,29.5,162.25,0
44.0,8,1.0,0.03882233631025034,0.018545224219682372,0.03223634767214708,100,0.03882233631025034,1378.25,0.07146662670974217,24.375,14.875,9.5,29.75,29.75,163.375,0.125
60.0,8,1.0,0.029648361084938422,0.012799765477990195,0.02542312017122789,100.25,0.029648361084938422,1169.375,0.09501767624639627,26.625,16.5,10.125,33,33,181.5,0
80.0,8,1.0,0.021989979212384686,0.00854201292951666,0.023304628777287957,100,0.021989979212384686,1187.375,0.12284773261704217,36.875,22,14.875,44,44,242,0
100.0,8,1.0,0.017894899790733578,0.0039244753115217626,0.01850279187718969,100.125,0.017894899790733578,818.25,0.1490360580214644,37.625,27.5,10.125,55,55,302.25,0.125
