zr_conc,repeat_index,seed,reached_target,time_to_target_seconds,final_entities,steps_executed,simulated_time_seconds,prebound_fraction,effective_zr6_conc,effective_zr6_fraction_for_growth,effective_linker_conc,external_addition_activity,total_external_addition_channel_activity,legacy_external_addition_activity,free_zr6_addition_activity,free_linker_addition_activity,prebound_zr_btb_addition_activity,distorted_chemistry_model,prebound_growth_attempts,prebound_growth_successes,prebound_growth_failures,prebound_entities_added,prebound_linkages_formed,prebound_free_growth_site_delta,prebound_ready_pair_delta,wall_seconds
3.0,0,41000,True,45.41588831828267,100,171946,45.41588831828267,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,855,799,56,1598,1598,8789,0,9.765176057815552
3.0,1,41001,True,38.22900441240004,100,214327,38.22900441240004,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,905,841,64,1682,1682,9251,0,12.259949207305908
3.0,2,41002,True,22.02386456159326,100,161130,22.02386456159326,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,641,602,39,1204,1204,6622,0,8.366948127746582
3.0,3,41003,True,24.380549075655694,100,206778,24.380549075655694,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,828,779,49,1558,1558,8569,0,11.25927734375
3.0,4,41004,True,45.341300255751314,100,133794,45.341300255751314,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,749,723,26,1446,1446,7953,0,7.977015256881714
3.0,5,41005,True,23.71402526012298,100,156879,23.71402526012298,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,609,535,74,1070,1070,5885,0,9.056384801864624
3.0,6,41006,True,47.598076919249685,100,194124,47.598076919249685,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,868,832,36,1664,1664,9152,0,10.651857614517212
3.0,7,41007,True,55.51628953031525,100,120236,55.51628953031525,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,715,655,60,1310,1310,7205,0,7.6422600746154785
3.0,8,41008,True,24.1708398819039,101,186549,24.1708398819039,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,813,729,84,1458,1458,8019,0,12.29037356376648
3.0,9,41009,True,18.430026114579842,100,149882,18.430026114579842,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,634,558,76,1116,1116,6138,0,9.828755140304565
3.0,10,41010,True,102.80799713445411,100,166381,102.80799713445411,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,1127,1081,46,2162,2162,11891,0,12.057177066802979
3.0,11,41011,True,51.215510192583935,100,236809,51.215510192583935,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,963,895,68,1790,1790,9845,0,14.460574865341187
3.0,12,41012,True,58.615723346009126,100,192733,58.615723346009126,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,912,859,53,1718,1718,9449,0,12.583588123321533
3.0,13,41013,True,23.242676283009356,100,148772,23.242676283009356,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,597,561,36,1122,1122,6171,0,9.621730089187622
3.0,14,41014,True,146.04454395631805,101,160349,146.04454395631805,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,1387,1349,38,2698,2698,14839,0,11.899508953094482
3.0,15,41015,True,38.03898374787181,100,185390,38.03898374787181,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,786,723,63,1446,1446,7953,0,11.759257316589355
3.0,16,41016,True,53.976602770694626,100,192103,53.976602770694626,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,866,821,45,1642,1642,9029,1,11.500739336013794
3.0,17,41017,True,37.113805964499385,100,174371,37.113805964499385,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,766,732,34,1464,1464,8052,0,10.848579168319702
3.0,18,41018,True,39.83392316718661,100,225100,39.83392316718661,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,912,845,67,1690,1690,9295,0,13.703861951828003
3.0,19,41019,True,44.15539981952882,100,169327,44.15539981952882,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,823,788,35,1576,1576,8668,0,10.346572160720825
3.0,20,41020,True,27.94175926494269,100,163950,27.94175926494269,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,683,653,30,1306,1306,7183,0,10.315540552139282
3.0,21,41021,True,29.803431927386498,100,129534,29.803431927386498,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,564,533,31,1066,1066,5863,0,8.957082748413086
3.0,22,41022,True,30.2108034013279,100,186081,30.2108034013279,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,752,713,39,1426,1426,7843,0,11.180022954940796
3.0,23,41023,True,11.365496611875535,100,176977,11.365496611875535,0.005214994809038979,0.49079863930997925,0.9815972786199585,21.062438549517072,0.9881691423574147,2.176179333641726,0.9881691423574147,0.9815972786199585,0.994785005190961,0.1997970498308068,multisite_first_binding_only,577,540,37,1080,1080,5940,0,10.434054136276245
6.0,0,41100,True,26.875008488726134,101,162263,26.875008488726134,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,658,622,36,1244,1244,6842,0,9.497613191604614
6.0,1,41101,True,21.830861617250264,100,161786,21.830861617250264,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,600,561,39,1122,1122,6171,0,8.621764659881592
6.0,2,41102,True,64.4964036249588,100,247808,64.4964036249588,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,1166,1095,71,2190,2190,12041,2,15.239404439926147
6.0,3,41103,True,26.02587012260171,100,176120,26.02587012260171,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,678,645,33,1290,1290,7095,0,9.621314525604248
6.0,4,41104,True,3.689923735322143,100,196264,3.689923735322143,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,625,561,64,1122,1122,6171,0,10.689551830291748
6.0,5,41105,True,22.98248386225083,101,136791,22.98248386225083,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,566,534,32,1068,1068,5874,0,8.003024578094482
6.0,6,41106,True,8.476697816985407,100,197934,8.476697816985407,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,651,608,43,1216,1216,6688,0,11.432894945144653
6.0,7,41107,True,58.52348604589271,101,276832,58.52348604589271,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,1113,1056,57,2112,2112,11616,0,16.281978607177734
6.0,8,41108,True,51.17582819867669,101,172546,51.17582819867669,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,860,781,79,1562,1562,8591,0,11.987778186798096
6.0,9,41109,True,25.204170644954512,100,152279,25.204170644954512,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,665,621,44,1242,1242,6831,0,10.0160973072052
6.0,10,41110,True,42.447895805329864,100,290942,42.447895805329864,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,1141,1021,120,2042,2042,11231,0,17.89753794670105
6.0,11,41111,True,38.93309264326206,100,139576,38.93309264326206,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,699,662,37,1324,1324,7282,0,8.692129850387573
6.0,12,41112,True,13.666781138339921,100,183727,13.666781138339921,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,605,578,27,1156,1156,6358,0,10.060131549835205
6.0,13,41113,True,14.538196670673916,100,173921,14.538196670673916,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,584,528,56,1056,1056,5808,0,9.83958911895752
6.0,14,41114,True,6.770936692477993,100,225664,6.770936692477993,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,677,634,43,1268,1268,6974,0,12.35413646697998
6.0,15,41115,True,9.733064228977774,100,181886,9.733064228977774,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,649,598,51,1196,1196,6578,0,10.807148933410645
6.0,16,41116,True,47.90730145557653,101,246304,47.90730145557653,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,1035,973,62,1946,1946,10703,0,15.713095664978027
6.0,17,41117,True,8.461185367195391,100,169969,8.461185367195391,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,613,525,88,1050,1050,5775,0,10.920111656188965
6.0,18,41118,True,62.12105129349206,100,185447,62.12105129349206,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,919,882,37,1764,1764,9700,1,11.693986415863037
6.0,19,41119,True,17.25097827641677,100,232544,17.25097827641677,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,822,761,61,1522,1522,8371,0,13.930797576904297
6.0,20,41120,True,31.426544756050056,100,188780,31.426544756050056,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,776,693,83,1386,1386,7623,0,11.94358229637146
6.0,21,41121,True,42.33864258069758,100,173023,42.33864258069758,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,743,698,45,1396,1396,7678,0,10.603110074996948
6.0,22,41122,True,16.785636449507624,100,136006,16.785636449507624,0.010376707469259326,0.9816912898870015,0.9816912898870015,20.953150356441338,0.9856493121525142,2.1701914862657867,0.9856493121525142,0.9816912898870015,0.9896232925307407,0.19887690384804455,multisite_first_binding_only,561,474,87,948,948,5214,0,9.79305648803711
