zr_conc,repeat_index,seed,reached_target,time_to_target_seconds,final_entities,steps_executed,simulated_time_seconds,prebound_fraction,effective_zr6_conc,effective_zr6_fraction_for_growth,effective_linker_conc,external_addition_activity,total_external_addition_channel_activity,legacy_external_addition_activity,free_zr6_addition_activity,free_linker_addition_activity,prebound_zr_btb_addition_activity,distorted_chemistry_model,prebound_growth_attempts,prebound_growth_successes,prebound_growth_failures,prebound_entities_added,prebound_linkages_formed,prebound_free_growth_site_delta,prebound_ready_pair_delta,wall_seconds
4.0,21,41221,True,13.776645140967856,100,180238,13.776645140967856,0.006941446104819485,0.6544191474150505,0.9816287211225757,21.025884646777925,0.9873270979062412,2.1741766856523785,0.9873270979062412,0.9816287211225757,0.9930585538951805,0.19948941063462253,multisite_first_binding_only,609,563,46,1126,1126,6193,0,11.550960063934326
4.0,22,41222,True,76.78986147378178,100,176248,76.78986147378178,0.006941446104819485,0.6544191474150505,0.9816287211225757,21.025884646777925,0.9873270979062412,2.1741766856523785,0.9873270979062412,0.9816287211225757,0.9930585538951805,0.19948941063462253,multisite_first_binding_only,1008,928,80,1856,1856,10208,0,13.48372769355774
4.0,23,41223,True,7.39174770016023,100,234155,7.39174770016023,0.006941446104819485,0.6544191474150505,0.9816287211225757,21.025884646777925,0.9873270979062412,2.1741766856523785,0.9873270979062412,0.9816287211225757,0.9930585538951805,0.19948941063462253,multisite_first_binding_only,750,694,56,1388,1388,7634,0,14.784121751785278
5.0,0,41300,True,27.348051741673295,101,195194,27.348051741673295,0.008662007116382436,0.8180500483645323,0.9816600580374387,20.989455458171708,0.9864871573562679,2.1721807475820767,0.9864871573562679,0.9816600580374387,0.9913379928836176,0.1991826966610205,multisite_first_binding_only,739,694,45,1388,1388,7634,0,11.832796096801758
5.0,1,41301,True,35.32513018855243,100,163921,35.32513018855243,0.008662007116382436,0.8180500483645323,0.9816600580374387,20.989455458171708,0.9864871573562679,2.1721807475820767,0.9864871573562679,0.9816600580374387,0.9913379928836176,0.1991826966610205,multisite_first_binding_only,659,605,54,1210,1210,6655,0,10.40016794204712
5.0,2,41302,True,14.740024902266242,100,154746,14.740024902266242,0.008662007116382436,0.8180500483645323,0.9816600580374387,20.989455458171708,0.9864871573562679,2.1721807475820767,0.9864871573562679,0.9816600580374387,0.9913379928836176,0.1991826966610205,multisite_first_binding_only,551,519,32,1038,1038,5709,0,8.839657068252563
5.0,3,41303,True,9.762464324878742,100,191507,9.762464324878742,0.008662007116382436,0.8180500483645323,0.9816600580374387,20.989455458171708,0.9864871573562679,2.1721807475820767,0.9864871573562679,0.9816600580374387,0.9913379928836176,0.1991826966610205,multisite_first_binding_only,728,685,43,1370,1370,7535,0,10.147807359695435
5.0,4,41304,True,5.05791726006994,100,159958,5.05791726006994,0.008662007116382436,0.8180500483645323,0.9816600580374387,20.989455458171708,0.9864871573562679,2.1721807475820767,0.9864871573562679,0.9816600580374387,0.9913379928836176,0.1991826966610205,multisite_first_binding_only,558,510,48,1020,1020,5610,0,8.599031925201416
5.0,5,41305,True,64.33845807440643,100,173891,64.33845807440643,0.008662007116382436,0.8180500483645323,0.9816600580374387,20.989455458171708,0.9864871573562679,2.1721807475820767,0.9864871573562679,0.9816600580374387,0.9913379928836176,0.1991826966610205,multisite_first_binding_only,844,809,35,1618,1618,8899,0,9.821642875671387
5.0,6,41306,True,75.99802019677693,100,164592,75.99802019677693,0.008662007116382436,0.8180500483645323,0.9816600580374387,20.989455458171708,0.9864871573562679,2.1721807475820767,0.9864871573562679,0.9816600580374387,0.9913379928836176,0.1991826966610205,multisite_first_binding_only,975,919,56,1838,1838,10107,1,9.898391962051392
