zr_conc,repeat_index,seed,reached_target,time_to_target_seconds,final_entities,steps_executed,simulated_time_seconds,prebound_fraction,effective_zr6_conc,effective_zr6_fraction_for_growth,effective_linker_conc,external_addition_activity,total_external_addition_channel_activity,legacy_external_addition_activity,free_zr6_addition_activity,free_linker_addition_activity,prebound_zr_btb_addition_activity,distorted_chemistry_model,prebound_growth_attempts,prebound_growth_successes,prebound_growth_failures,prebound_entities_added,prebound_linkages_formed,prebound_free_growth_site_delta,prebound_ready_pair_delta,wall_seconds
20.0,0,41000,True,62.75927452539313,100,229873,62.75927452539313,0.033783278625540605,3.2737259620304364,0.9821177886091309,20.457566422162557,0.9741348108518907,2.1430248154528524,0.9741348108518907,0.9821177886091309,0.9662167213744595,0.1946903054692619,multisite_first_binding_only,956,922,34,1844,1844,10142,0,11.100173473358154
20.0,1,41001,True,26.84812015986681,100,254477,26.84812015986681,0.033783278625540605,3.2737259620304364,0.9821177886091309,20.457566422162557,0.9741348108518907,2.1430248154528524,0.9741348108518907,0.9821177886091309,0.9662167213744595,0.1946903054692619,multisite_first_binding_only,902,843,59,1686,1686,9273,0,12.238199472427368
20.0,2,41002,True,9.381072760030369,100,216060,9.381072760030369,0.033783278625540605,3.2737259620304364,0.9821177886091309,20.457566422162557,0.9741348108518907,2.1430248154528524,0.9741348108518907,0.9821177886091309,0.9662167213744595,0.1946903054692619,multisite_first_binding_only,702,636,66,1272,1272,6996,0,9.991540670394897
20.0,3,41003,True,5.598699856107375,100,175745,5.598699856107375,0.033783278625540605,3.2737259620304364,0.9821177886091309,20.457566422162557,0.9741348108518907,2.1430248154528524,0.9741348108518907,0.9821177886091309,0.9662167213744595,0.1946903054692619,multisite_first_binding_only,560,512,48,1024,1024,5632,0,8.354762554168701
20.0,4,41004,True,21.298800823710902,100,184463,21.298800823710902,0.033783278625540605,3.2737259620304364,0.9821177886091309,20.457566422162557,0.9741348108518907,2.1430248154528524,0.9741348108518907,0.9821177886091309,0.9662167213744595,0.1946903054692619,multisite_first_binding_only,790,653,137,1306,1306,7183,0,10.576954364776611
20.0,5,41005,True,22.981120323171957,100,210713,22.981120323171957,0.033783278625540605,3.2737259620304364,0.9821177886091309,20.457566422162557,0.9741348108518907,2.1430248154528524,0.9741348108518907,0.9821177886091309,0.9662167213744595,0.1946903054692619,multisite_first_binding_only,737,690,47,1380,1380,7588,1,9.696863412857056
20.0,6,41006,True,53.720133640666944,100,180696,53.720133640666944,0.033783278625540605,3.2737259620304364,0.9821177886091309,20.457566422162557,0.9741348108518907,2.1430248154528524,0.9741348108518907,0.9821177886091309,0.9662167213744595,0.1946903054692619,multisite_first_binding_only,864,834,30,1668,1668,9174,0,8.952342510223389
20.0,7,41007,True,51.77975016363138,100,254442,51.77975016363138,0.033783278625540605,3.2737259620304364,0.9821177886091309,20.457566422162557,0.9741348108518907,2.1430248154528524,0.9741348108518907,0.9821177886091309,0.9662167213744595,0.1946903054692619,multisite_first_binding_only,1050,993,57,1986,1986,10923,0,12.295058012008667
20.0,8,41008,True,28.37752662696016,100,155564,28.37752662696016,0.033783278625540605,3.2737259620304364,0.9821177886091309,20.457566422162557,0.9741348108518907,2.1430248154528524,0.9741348108518907,0.9821177886091309,0.9662167213744595,0.1946903054692619,multisite_first_binding_only,661,620,41,1240,1240,6820,0,7.447001218795776
20.0,9,41009,True,13.619437637894976,100,213490,13.619437637894976,0.033783278625540605,3.2737259620304364,0.9821177886091309,20.457566422162557,0.9741348108518907,2.1430248154528524,0.9741348108518907,0.9821177886091309,0.9662167213744595,0.1946903054692619,multisite_first_binding_only,694,576,118,1152,1152,6336,0,11.00361680984497
