zr_conc,repeat_index,seed,reached_target,time_to_target_seconds,final_entities,steps_executed,simulated_time_seconds,prebound_fraction,effective_zr6_conc,effective_zr6_fraction_for_growth,effective_linker_conc,external_addition_activity,total_external_addition_channel_activity,legacy_external_addition_activity,free_zr6_addition_activity,free_linker_addition_activity,prebound_zr_btb_addition_activity,distorted_chemistry_model,prebound_growth_attempts,prebound_growth_successes,prebound_growth_failures,prebound_entities_added,prebound_linkages_formed,prebound_free_growth_site_delta,prebound_ready_pair_delta,wall_seconds
3.38305,0,41000,True,300.74662623661237,20,249767,300.74662623661237,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,827,825,2,1650,1650,9075,0,11.6165611743927
3.38305,1,41001,True,39.584689731218354,20,208335,39.584689731218354,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,327,323,4,646,646,3553,0,7.2686989307403564
3.38305,2,41002,True,159.4542195211051,20,135999,159.4542195211051,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,471,471,0,942,942,5181,0,6.624898672103882
3.38305,3,41003,True,126.00899165600578,20,99656,126.00899165600578,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,397,390,7,780,780,4290,0,5.044183015823364
3.38305,4,41004,True,18.18281834813683,20,139622,18.18281834813683,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,192,187,5,374,374,2057,0,4.917006492614746
3.38305,5,41005,True,120.98860208494999,20,84571,120.98860208494999,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,374,373,1,746,746,4103,0,4.519625186920166
3.38305,6,41006,True,398.3971215162153,20,130846,398.3971215162153,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,954,951,3,1902,1902,10461,0,8.963527917861938
3.38305,7,41007,True,121.83283500258972,20,232640,121.83283500258972,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,530,529,1,1058,1058,5819,0,8.637525081634521
3.38305,8,41008,True,115.29763400579333,20,114736,115.29763400579333,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,380,377,3,754,754,4147,0,4.6007726192474365
3.38305,9,41009,True,255.04135681131135,20,124013,255.04135681131135,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,662,660,2,1320,1320,7260,0,6.5990049839019775
3.38305,10,41010,True,449.68079466011926,20,139097,449.68079466011926,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,1175,1174,1,2348,2348,12914,0,9.57208776473999
3.38305,11,41011,True,65.32891316919952,20,62234,65.32891316919952,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,210,208,2,416,416,2288,0,2.4152095317840576
3.38305,12,41012,True,68.40314297923344,20,120522,68.40314297923344,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,252,250,2,500,500,2750,0,4.330293893814087
3.38305,13,41013,True,194.18513784925838,20,198106,194.18513784925838,0.0059403990514164656,0.559472067535086,0.9922503082161116,8.774444810421032,0.993154542569492,2.07544303172432,0.993154542569492,0.9922503082161116,0.9940596009485836,0.08913312255962502,multisite_first_binding_only,657,652,5,1304,1304,7172,0,8.696850538253784
