system,source_file,condition_id,replicate_index,zr_mM,fa_mM,linker_mM,ratio,step,sc,kc,target_entities,raw_time,time_seconds,observed_entities,event,zr_quartile
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_23.51473516375187_FA_14486.64624330687_L_28.22501429085254_Ratio_0.6_Step_1e15.0_SC_1.449714838985524_KC_1.72260712693314,4,23.51473516375187,14486.64624330687,28.22501429085254,0.6,1000000000000000.0,1.449714838985524,1.72260712693314,20.0,6032.202250471075,1.4477285401130575,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_23.51473516375187_FA_14486.64624330687_L_28.22501429085254_Ratio_0.6_Step_1e15.0_SC_1.449714838985524_KC_1.72260712693314,5,23.51473516375187,14486.64624330687,28.22501429085254,0.6,1000000000000000.0,1.449714838985524,1.72260712693314,20.0,4959.491376355554,1.1902779303253328,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_23.51473516375187_FA_14486.64624330687_L_28.22501429085254_Ratio_0.6_Step_1e15.0_SC_1.449714838985524_KC_1.72260712693314,6,23.51473516375187,14486.64624330687,28.22501429085254,0.6,1000000000000000.0,1.449714838985524,1.72260712693314,20.0,8396.737982663477,2.0152171158392345,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_23.51473516375187_FA_14486.64624330687_L_28.22501429085254_Ratio_0.6_Step_1e15.0_SC_1.449714838985524_KC_1.72260712693314,7,23.51473516375187,14486.64624330687,28.22501429085254,0.6,1000000000000000.0,1.449714838985524,1.72260712693314,20.0,6981.432733604275,1.675543856065026,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.16972598969503_FA_8042.840794509557_L_5.600356857380473_Ratio_0.6_Step_1e15.0_SC_0.6793424635494052_KC_0.5962043392199176,0,39.16972598969503,8042.840794509557,5.600356857380473,0.6,1000000000000000.0,0.6793424635494052,0.5962043392199176,20.0,11558.959400082853,2.774150256019884,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.16972598969503_FA_8042.840794509557_L_5.600356857380473_Ratio_0.6_Step_1e15.0_SC_0.6793424635494052_KC_0.5962043392199176,1,39.16972598969503,8042.840794509557,5.600356857380473,0.6,1000000000000000.0,0.6793424635494052,0.5962043392199176,20.0,49777.19242229294,11.946526181350304,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.16972598969503_FA_8042.840794509557_L_5.600356857380473_Ratio_0.6_Step_1e15.0_SC_0.6793424635494052_KC_0.5962043392199176,2,39.16972598969503,8042.840794509557,5.600356857380473,0.6,1000000000000000.0,0.6793424635494052,0.5962043392199176,20.0,7696.800812914109,1.847232195099386,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.16972598969503_FA_8042.840794509557_L_5.600356857380473_Ratio_0.6_Step_1e15.0_SC_0.6793424635494052_KC_0.5962043392199176,3,39.16972598969503,8042.840794509557,5.600356857380473,0.6,1000000000000000.0,0.6793424635494052,0.5962043392199176,20.0,4488.667137877282,1.0772801130905476,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.16972598969503_FA_8042.840794509557_L_5.600356857380473_Ratio_0.6_Step_1e15.0_SC_0.6793424635494052_KC_0.5962043392199176,4,39.16972598969503,8042.840794509557,5.600356857380473,0.6,1000000000000000.0,0.6793424635494052,0.5962043392199176,20.0,59451.15025104643,14.26827606025114,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.16972598969503_FA_8042.840794509557_L_5.600356857380473_Ratio_0.6_Step_1e15.0_SC_0.6793424635494052_KC_0.5962043392199176,5,39.16972598969503,8042.840794509557,5.600356857380473,0.6,1000000000000000.0,0.6793424635494052,0.5962043392199176,20.0,44082.88731722088,10.579892956133012,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.16972598969503_FA_8042.840794509557_L_5.600356857380473_Ratio_0.6_Step_1e15.0_SC_0.6793424635494052_KC_0.5962043392199176,6,39.16972598969503,8042.840794509557,5.600356857380473,0.6,1000000000000000.0,0.6793424635494052,0.5962043392199176,20.0,33415.36582958014,8.019687799099234,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.16972598969503_FA_8042.840794509557_L_5.600356857380473_Ratio_0.6_Step_1e15.0_SC_0.6793424635494052_KC_0.5962043392199176,7,39.16972598969503,8042.840794509557,5.600356857380473,0.6,1000000000000000.0,0.6793424635494052,0.5962043392199176,20.0,25370.106882276847,6.0888256517464425,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_SC_1.070549429941863_KC_1.214416995065637,0,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1000000000000000.0,1.070549429941863,1.214416995065637,20.0,12435.328733723532,2.9844788960936475,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_SC_1.070549429941863_KC_1.214416995065637,1,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1000000000000000.0,1.070549429941863,1.214416995065637,20.0,33039.99656134546,7.92959917472291,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_SC_1.070549429941863_KC_1.214416995065637,2,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1000000000000000.0,1.070549429941863,1.214416995065637,20.0,24209.05937545332,5.810174250108797,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_SC_1.070549429941863_KC_1.214416995065637,3,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1000000000000000.0,1.070549429941863,1.214416995065637,20.0,6390.372156269023,1.5336893175045652,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_SC_1.070549429941863_KC_1.214416995065637,4,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1000000000000000.0,1.070549429941863,1.214416995065637,20.0,22148.12116813437,5.315549080352249,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_SC_1.070549429941863_KC_1.214416995065637,5,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1000000000000000.0,1.070549429941863,1.214416995065637,20.0,9612.89574925232,2.3070949798205564,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_SC_1.070549429941863_KC_1.214416995065637,6,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1000000000000000.0,1.070549429941863,1.214416995065637,20.0,16350.47575484302,3.924114181162325,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_SC_1.070549429941863_KC_1.214416995065637,7,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1000000000000000.0,1.070549429941863,1.214416995065637,20.0,3062.957195420468,0.7351097269009123,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.84387234024109_FA_18207.00366509775_L_22.17187503996775_Ratio_0.6_Step_1e15.0_SC_1.229645883155612_KC_0.1893674679852471,0,19.84387234024109,18207.00366509775,22.17187503996775,0.6,1000000000000000.0,1.229645883155612,0.1893674679852471,20.0,377990.5210491172,90.71772505178812,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.84387234024109_FA_18207.00366509775_L_22.17187503996775_Ratio_0.6_Step_1e15.0_SC_1.229645883155612_KC_0.1893674679852471,1,19.84387234024109,18207.00366509775,22.17187503996775,0.6,1000000000000000.0,1.229645883155612,0.1893674679852471,20.0,487968.928717097,117.11254289210326,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.84387234024109_FA_18207.00366509775_L_22.17187503996775_Ratio_0.6_Step_1e15.0_SC_1.229645883155612_KC_0.1893674679852471,2,19.84387234024109,18207.00366509775,22.17187503996775,0.6,1000000000000000.0,1.229645883155612,0.1893674679852471,20.0,1034391.0452322452,248.2538508557388,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.84387234024109_FA_18207.00366509775_L_22.17187503996775_Ratio_0.6_Step_1e15.0_SC_1.229645883155612_KC_0.1893674679852471,3,19.84387234024109,18207.00366509775,22.17187503996775,0.6,1000000000000000.0,1.229645883155612,0.1893674679852471,20.0,352874.559573126,84.68989429755023,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.84387234024109_FA_18207.00366509775_L_22.17187503996775_Ratio_0.6_Step_1e15.0_SC_1.229645883155612_KC_0.1893674679852471,4,19.84387234024109,18207.00366509775,22.17187503996775,0.6,1000000000000000.0,1.229645883155612,0.1893674679852471,20.0,463437.4187949384,111.22498051078522,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.84387234024109_FA_18207.00366509775_L_22.17187503996775_Ratio_0.6_Step_1e15.0_SC_1.229645883155612_KC_0.1893674679852471,5,19.84387234024109,18207.00366509775,22.17187503996775,0.6,1000000000000000.0,1.229645883155612,0.1893674679852471,20.0,435803.2872597281,104.59278894233474,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.84387234024109_FA_18207.00366509775_L_22.17187503996775_Ratio_0.6_Step_1e15.0_SC_1.229645883155612_KC_0.1893674679852471,6,19.84387234024109,18207.00366509775,22.17187503996775,0.6,1000000000000000.0,1.229645883155612,0.1893674679852471,20.0,673565.8488300482,161.65580371921155,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.84387234024109_FA_18207.00366509775_L_22.17187503996775_Ratio_0.6_Step_1e15.0_SC_1.229645883155612_KC_0.1893674679852471,7,19.84387234024109,18207.00366509775,22.17187503996775,0.6,1000000000000000.0,1.229645883155612,0.1893674679852471,20.0,930053.5730732236,223.21285753757363,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.18213455703067_FA_11016.89556329766_L_25.85246758775019_Ratio_0.6_Step_1e15.0_SC_0.7230898735622031_KC_0.5616521196052651,0,15.18213455703067,11016.89556329766,25.85246758775019,0.6,1000000000000000.0,0.7230898735622031,0.5616521196052651,20.0,4390.901669966156,1.053816400791877,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.18213455703067_FA_11016.89556329766_L_25.85246758775019_Ratio_0.6_Step_1e15.0_SC_0.7230898735622031_KC_0.5616521196052651,1,15.18213455703067,11016.89556329766,25.85246758775019,0.6,1000000000000000.0,0.7230898735622031,0.5616521196052651,20.0,25814.43386057572,6.195464126538173,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.18213455703067_FA_11016.89556329766_L_25.85246758775019_Ratio_0.6_Step_1e15.0_SC_0.7230898735622031_KC_0.5616521196052651,2,15.18213455703067,11016.89556329766,25.85246758775019,0.6,1000000000000000.0,0.7230898735622031,0.5616521196052651,20.0,7148.795733262832,1.7157109759830795,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.18213455703067_FA_11016.89556329766_L_25.85246758775019_Ratio_0.6_Step_1e15.0_SC_0.7230898735622031_KC_0.5616521196052651,3,15.18213455703067,11016.89556329766,25.85246758775019,0.6,1000000000000000.0,0.7230898735622031,0.5616521196052651,20.0,34654.35100028551,8.317044240068522,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.18213455703067_FA_11016.89556329766_L_25.85246758775019_Ratio_0.6_Step_1e15.0_SC_0.7230898735622031_KC_0.5616521196052651,4,15.18213455703067,11016.89556329766,25.85246758775019,0.6,1000000000000000.0,0.7230898735622031,0.5616521196052651,20.0,64623.03010077049,15.509527224184916,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.18213455703067_FA_11016.89556329766_L_25.85246758775019_Ratio_0.6_Step_1e15.0_SC_0.7230898735622031_KC_0.5616521196052651,5,15.18213455703067,11016.89556329766,25.85246758775019,0.6,1000000000000000.0,0.7230898735622031,0.5616521196052651,20.0,13917.675131210735,3.3402420314905763,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.18213455703067_FA_11016.89556329766_L_25.85246758775019_Ratio_0.6_Step_1e15.0_SC_0.7230898735622031_KC_0.5616521196052651,6,15.18213455703067,11016.89556329766,25.85246758775019,0.6,1000000000000000.0,0.7230898735622031,0.5616521196052651,20.0,165648.61803103765,39.75566832744903,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.18213455703067_FA_11016.89556329766_L_25.85246758775019_Ratio_0.6_Step_1e15.0_SC_0.7230898735622031_KC_0.5616521196052651,7,15.18213455703067,11016.89556329766,25.85246758775019,0.6,1000000000000000.0,0.7230898735622031,0.5616521196052651,20.0,58418.432241743205,14.020423738018367,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_44.59025958861795_FA_13543.54929287599_L_20.6176724740466_Ratio_0.6_Step_1e15.0_SC_1.770992064363919_KC_1.131166541867404,0,44.59025958861795,13543.54929287599,20.6176724740466,0.6,1000000000000000.0,1.770992064363919,1.131166541867404,20.0,7858.79865620781,1.8861116774898743,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_44.59025958861795_FA_13543.54929287599_L_20.6176724740466_Ratio_0.6_Step_1e15.0_SC_1.770992064363919_KC_1.131166541867404,1,44.59025958861795,13543.54929287599,20.6176724740466,0.6,1000000000000000.0,1.770992064363919,1.131166541867404,20.0,11523.023211358586,2.7655255707260604,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_44.59025958861795_FA_13543.54929287599_L_20.6176724740466_Ratio_0.6_Step_1e15.0_SC_1.770992064363919_KC_1.131166541867404,2,44.59025958861795,13543.54929287599,20.6176724740466,0.6,1000000000000000.0,1.770992064363919,1.131166541867404,20.0,785.2095611688807,0.1884502946805313,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_44.59025958861795_FA_13543.54929287599_L_20.6176724740466_Ratio_0.6_Step_1e15.0_SC_1.770992064363919_KC_1.131166541867404,3,44.59025958861795,13543.54929287599,20.6176724740466,0.6,1000000000000000.0,1.770992064363919,1.131166541867404,20.0,26228.100392431003,6.29474409418344,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_44.59025958861795_FA_13543.54929287599_L_20.6176724740466_Ratio_0.6_Step_1e15.0_SC_1.770992064363919_KC_1.131166541867404,4,44.59025958861795,13543.54929287599,20.6176724740466,0.6,1000000000000000.0,1.770992064363919,1.131166541867404,20.0,5493.050040223457,1.3183320096536295,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_44.59025958861795_FA_13543.54929287599_L_20.6176724740466_Ratio_0.6_Step_1e15.0_SC_1.770992064363919_KC_1.131166541867404,5,44.59025958861795,13543.54929287599,20.6176724740466,0.6,1000000000000000.0,1.770992064363919,1.131166541867404,20.0,17168.918279103178,4.1205403869847625,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_44.59025958861795_FA_13543.54929287599_L_20.6176724740466_Ratio_0.6_Step_1e15.0_SC_1.770992064363919_KC_1.131166541867404,6,44.59025958861795,13543.54929287599,20.6176724740466,0.6,1000000000000000.0,1.770992064363919,1.131166541867404,20.0,2132.7765782311253,0.51186637877547,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_44.59025958861795_FA_13543.54929287599_L_20.6176724740466_Ratio_0.6_Step_1e15.0_SC_1.770992064363919_KC_1.131166541867404,7,44.59025958861795,13543.54929287599,20.6176724740466,0.6,1000000000000000.0,1.770992064363919,1.131166541867404,20.0,17506.118224792433,4.201468373950184,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_37.20558212126059_FA_14121.46998221633_L_21.45014063519943_Ratio_0.6_Step_1e15.0_SC_0.3284323209012426_KC_0.404782898531553,0,37.20558212126059,14121.46998221633,21.45014063519943,0.6,1000000000000000.0,0.3284323209012426,0.404782898531553,20.0,919366.9586939192,220.6480700865406,0.0,0,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_37.20558212126059_FA_14121.46998221633_L_21.45014063519943_Ratio_0.6_Step_1e15.0_SC_0.3284323209012426_KC_0.404782898531553,1,37.20558212126059,14121.46998221633,21.45014063519943,0.6,1000000000000000.0,0.3284323209012426,0.404782898531553,20.0,918424.4584989258,220.42187003974217,0.0,0,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_37.20558212126059_FA_14121.46998221633_L_21.45014063519943_Ratio_0.6_Step_1e15.0_SC_0.3284323209012426_KC_0.404782898531553,2,37.20558212126059,14121.46998221633,21.45014063519943,0.6,1000000000000000.0,0.3284323209012426,0.404782898531553,20.0,920140.075790659,220.8336181897581,0.0,0,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_37.20558212126059_FA_14121.46998221633_L_21.45014063519943_Ratio_0.6_Step_1e15.0_SC_0.3284323209012426_KC_0.404782898531553,3,37.20558212126059,14121.46998221633,21.45014063519943,0.6,1000000000000000.0,0.3284323209012426,0.404782898531553,20.0,919929.8908300652,220.7831737992156,0.0,0,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_37.20558212126059_FA_14121.46998221633_L_21.45014063519943_Ratio_0.6_Step_1e15.0_SC_0.3284323209012426_KC_0.404782898531553,4,37.20558212126059,14121.46998221633,21.45014063519943,0.6,1000000000000000.0,0.3284323209012426,0.404782898531553,20.0,918274.4771985156,220.38587452764372,0.0,0,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_37.20558212126059_FA_14121.46998221633_L_21.45014063519943_Ratio_0.6_Step_1e15.0_SC_0.3284323209012426_KC_0.404782898531553,5,37.20558212126059,14121.46998221633,21.45014063519943,0.6,1000000000000000.0,0.3284323209012426,0.404782898531553,20.0,919866.2879579752,220.76790910991403,0.0,0,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_37.20558212126059_FA_14121.46998221633_L_21.45014063519943_Ratio_0.6_Step_1e15.0_SC_0.3284323209012426_KC_0.404782898531553,6,37.20558212126059,14121.46998221633,21.45014063519943,0.6,1000000000000000.0,0.3284323209012426,0.404782898531553,20.0,919102.1088264034,220.5845061183368,0.0,0,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_37.20558212126059_FA_14121.46998221633_L_21.45014063519943_Ratio_0.6_Step_1e15.0_SC_0.3284323209012426_KC_0.404782898531553,7,37.20558212126059,14121.46998221633,21.45014063519943,0.6,1000000000000000.0,0.3284323209012426,0.404782898531553,20.0,918872.7160473692,220.5294518513686,0.0,0,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_40.26122417495348_FA_3416.872939001906_L_4.149324690592437_Ratio_0.6_Step_1e15.0_SC_1.136195879630367_KC_0.4496024927297274,0,40.26122417495348,3416.872939001906,4.149324690592437,0.6,1000000000000000.0,1.136195879630367,0.4496024927297274,20.0,12639.314393206716,3.033435454369612,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_40.26122417495348_FA_3416.872939001906_L_4.149324690592437_Ratio_0.6_Step_1e15.0_SC_1.136195879630367_KC_0.4496024927297274,1,40.26122417495348,3416.872939001906,4.149324690592437,0.6,1000000000000000.0,1.136195879630367,0.4496024927297274,20.0,53125.5778148528,12.750138675564672,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_40.26122417495348_FA_3416.872939001906_L_4.149324690592437_Ratio_0.6_Step_1e15.0_SC_1.136195879630367_KC_0.4496024927297274,2,40.26122417495348,3416.872939001906,4.149324690592437,0.6,1000000000000000.0,1.136195879630367,0.4496024927297274,20.0,1510.547708526724,0.3625314500464137,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_40.26122417495348_FA_3416.872939001906_L_4.149324690592437_Ratio_0.6_Step_1e15.0_SC_1.136195879630367_KC_0.4496024927297274,3,40.26122417495348,3416.872939001906,4.149324690592437,0.6,1000000000000000.0,1.136195879630367,0.4496024927297274,20.0,23529.117350052788,5.646988164012669,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_40.26122417495348_FA_3416.872939001906_L_4.149324690592437_Ratio_0.6_Step_1e15.0_SC_1.136195879630367_KC_0.4496024927297274,4,40.26122417495348,3416.872939001906,4.149324690592437,0.6,1000000000000000.0,1.136195879630367,0.4496024927297274,20.0,29847.987731057685,7.163517055453844,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_40.26122417495348_FA_3416.872939001906_L_4.149324690592437_Ratio_0.6_Step_1e15.0_SC_1.136195879630367_KC_0.4496024927297274,5,40.26122417495348,3416.872939001906,4.149324690592437,0.6,1000000000000000.0,1.136195879630367,0.4496024927297274,20.0,37376.34843330619,8.970323623993485,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_40.26122417495348_FA_3416.872939001906_L_4.149324690592437_Ratio_0.6_Step_1e15.0_SC_1.136195879630367_KC_0.4496024927297274,6,40.26122417495348,3416.872939001906,4.149324690592437,0.6,1000000000000000.0,1.136195879630367,0.4496024927297274,20.0,52827.89866439223,12.678695679454131,20.0,1,Q4_highZr
