zr_conc,repeat_index,seed,reached_target,time_to_target_seconds,final_entities,steps_executed,simulated_time_seconds,prebound_fraction,effective_zr6_conc,effective_zr6_fraction_for_growth,effective_linker_conc,external_addition_activity,total_external_addition_channel_activity,legacy_external_addition_activity,free_zr6_addition_activity,free_linker_addition_activity,prebound_zr_btb_addition_activity,external_channel_activity_basis,prebound_external_channel_species,distorted_chemistry_model,prebound_growth_attempts,prebound_growth_successes,prebound_growth_failures,prebound_entities_added,prebound_linkages_formed,prebound_free_growth_site_delta,prebound_ready_pair_delta,wall_seconds
36.0,5,41105,True,0.6615530752082638,101,32348,0.6615530752082638,0.059848157377196426,5.960101228415202,0.993350204735867,7.521214740982429,0.9663850295571452,13.942972599762907,0.9663850295571452,5.960101228415202,7.521214740982429,0.4616566303652758,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,104,81,23,162,162,891,0,3.030329942703247
36.0,6,41106,True,0.5112573691621214,100,41480,0.5112573691621214,0.059848157377196426,5.960101228415202,0.993350204735867,7.521214740982429,0.9663850295571452,13.942972599762907,0.9663850295571452,5.960101228415202,7.521214740982429,0.4616566303652758,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,119,100,19,200,200,1100,0,3.7686100006103516
36.0,7,41107,True,0.4160642743051319,100,29377,0.4160642743051319,0.059848157377196426,5.960101228415202,0.993350204735867,7.521214740982429,0.9663850295571452,13.942972599762907,0.9663850295571452,5.960101228415202,7.521214740982429,0.4616566303652758,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,85,75,10,150,150,825,0,2.399322986602783
44.0,0,41200,True,1.0967875583244011,100,30036,1.0967875583244011,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,116,98,18,196,196,1078,0,2.9606735706329346
44.0,1,41201,True,0.20501251602445622,100,21317,0.20501251602445622,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,75,60,15,120,120,660,0,2.105656385421753
44.0,2,41202,True,0.46769328774593993,100,25477,0.46769328774593993,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,92,82,10,164,164,902,0,2.4318392276763916
44.0,3,41203,True,0.2861516889497161,100,27800,0.2861516889497161,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,96,74,22,148,148,814,0,2.688472032546997
44.0,4,41204,True,0.7693517952784283,100,29819,0.7693517952784283,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,102,91,11,182,182,1001,0,2.712476968765259
44.0,5,41205,True,1.5304666617043479,100,38588,1.5304666617043479,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,159,130,29,260,260,1430,0,4.247467279434204
44.0,6,41206,True,1.628300950973143,100,27464,1.628300950973143,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,117,104,13,208,208,1144,0,2.8961331844329834
