zr_conc,runs,reach_fraction_target,mean_time_to_target_seconds,std_time_to_target_seconds,median_time_to_target_seconds,mean_final_entities,mean_simulated_time_seconds,mean_steps_executed,mean_prebound_fraction,mean_prebound_growth_attempts,mean_prebound_growth_successes,mean_prebound_growth_failures,mean_prebound_entities_added,mean_prebound_linkages_formed,mean_prebound_free_growth_site_delta,mean_prebound_ready_pair_delta
24.0,8,1.0,1.4830906620427737,0.6187772908203679,1.5151163159603827,100,1.4830906620427737,44669.375,0.040706465238191394,89.25,74.625,14.625,149.25,149.25,820.875,0
36.0,8,1.0,0.9832162201370325,0.7195324487176765,0.7132959500697007,100.125,0.9832162201370325,31580.875,0.059848157377196426,103,85.75,17.25,171.5,171.5,943.25,0
44.0,8,1.0,0.7933326323959711,0.5641514325779583,0.6185225415121841,100,0.7933326323959711,28069,0.07219261978868508,104.75,88.75,16,177.5,177.5,976.25,0
60.0,8,1.0,0.4442632841248757,0.36040631536196904,0.31635565332517757,100,0.4442632841248757,23726.25,0.09593854147354261,119.625,103.875,15.75,207.75,207.75,1142.625,0
80.0,8,1.0,0.32354342595506413,0.17104223641320299,0.2587121734345623,100.125,0.32354342595506413,22566.5,0.12397225296737677,137.125,110.75,26.375,221.5,221.5,1218.25,0
100.0,8,1.0,0.29198324399283115,0.20574897378983248,0.20537459003439534,100,0.29198324399283115,19627.5,0.15032696031932435,150.375,125,25.375,250,250,1375,0
